BACTERIO_DETAILS_ID,WELL_TEST_ID,LAB_SAMPLE_NUMBER,LAB_NAME,LAB_LOCATION,CREATE_TIMESTAMP,CREATE_USERID
1162751,15650,1235149-1,Exova,Calgary,2017-12-12 03:00:17.163000000,BWWT_ETL_Process
1162752,15651,1230689-1,Exova,Calgary,2017-12-12 03:00:23.163000000,BWWT_ETL_Process
1162753,15652,1230689-2,Exova,Calgary,2017-12-12 03:00:30.587000000,BWWT_ETL_Process
1162754,15653,1233530-1,Exova,Calgary,2017-12-12 03:00:37.947000000,BWWT_ETL_Process
1162755,15654,1235146-1,Exova,Calgary,2017-12-12 03:00:45.040000000,BWWT_ETL_Process
1162756,15655,1232532-1,Exova,Calgary,2017-12-12 03:00:52.570000000,BWWT_ETL_Process
1162757,15656,1232532-3,Exova,Calgary,2017-12-12 03:00:58.480000000,BWWT_ETL_Process
1162758,15657,1232922-1,Exova,Calgary,2017-12-12 03:01:05.963000000,BWWT_ETL_Process
1162759,15658,1232922-2,Exova,Calgary,2017-12-12 03:01:12.747000000,BWWT_ETL_Process
1162760,15659,1232532,Exova,Calgary,2017-12-12 03:01:18.793000000,BWWT_ETL_Process
1162761,15660,1234208-1,Exova,Calgary,2018-02-01 03:00:22.763000000,BWWT_ETL_Process
1162762,15661,SN6073,Maxxam Analytics,Calgary,2018-02-13 03:00:21.237000000,BWWT_ETL_Process
1162764,15663,SN6080,Maxxam Analytics,Calgary,2018-02-14 03:00:20.917000000,BWWT_ETL_Process
1162765,15664,SN6077,Maxxam Analytics,Calgary,2018-02-16 03:00:21.640000000,BWWT_ETL_Process
1162766,15665,L2035775,ALS Environmental,Calgary,2018-02-16 03:00:29.187000000,BWWT_ETL_Process
1162767,15666,L2035777,ALS Environmental,Calgary,2018-02-16 03:00:35.330000000,BWWT_ETL_Process
1162768,15667,L2036830,ALS Environmental,Calgary,2018-02-16 03:00:44.860000000,BWWT_ETL_Process
1162770,15669,L2036835,ALS Environmental,Calgary,2018-02-21 03:00:13.350000000,BWWT_ETL_Process
1162771,15670,1247680-1,Exova,Calgary,2018-02-24 03:00:23.860000000,BWWT_ETL_Process
1162772,15671,1249647-1,Exova,Calgary,2018-02-24 03:00:29.543000000,BWWT_ETL_Process
1162773,15672,1244297-1,Exova,Calgary,2018-02-24 03:00:35.190000000,BWWT_ETL_Process
1162774,15673,1244836-1,Exova,Calgary,2018-02-24 03:00:39.930000000,BWWT_ETL_Process
1162775,15674,1233530-1,Exova,Calgary,2018-02-24 03:00:45.430000000,BWWT_ETL_Process
1162776,15675,1245911-1,Exova,Calgary,2018-02-24 03:00:53.397000000,BWWT_ETL_Process
1162777,15676,1233530-1,Exova,Calgary,2018-02-24 03:00:58.497000000,BWWT_ETL_Process
1162778,15677,1233530-1,Exova,Calgary,2018-02-24 03:01:03.703000000,BWWT_ETL_Process
1162779,15678,1245910-1,Exova,Calgary,2018-02-27 03:00:21.537000000,BWWT_ETL_Process
1162780,15679,30128-01,Access Analytical Labs,Calgary,2018-03-01 03:00:14.087000000,BWWT_ETL_Process
1162781,15680,31897-01,Access Analytical Labs,Calgary,2018-03-01 03:00:19.870000000,BWWT_ETL_Process
1162782,15681,32174-01,Access Analytical Labs,Calgary,2018-03-01 03:00:25.667000000,BWWT_ETL_Process
1162783,15682,32324-01,Access Analytical Labs,Calgary,2018-03-01 03:00:31.540000000,BWWT_ETL_Process
1162784,15683,32210-01,Access Analytical Labs,Calgary,2018-03-01 03:00:35.980000000,BWWT_ETL_Process
1162785,15684,32222-01,Access Analytical Labs,Calgary,2018-03-01 03:00:41.900000000,BWWT_ETL_Process
1162786,15685,32752-01,Access Analytical Labs,Calgary,2018-03-01 03:00:46.870000000,BWWT_ETL_Process
1162787,15686,32864-01,Access Analytical Labs,Calgary,2018-03-01 03:00:52.527000000,BWWT_ETL_Process
1162788,15687,32863-01,Access Analytical Labs,Calgary,2018-03-01 03:00:57.447000000,BWWT_ETL_Process
1162789,15688,30335-01,Access Analytical Labs,Calgary,2018-03-02 03:00:24.637000000,BWWT_ETL_Process
1162790,15689,31857-01,Access Analytical Labs,Calgary,2018-03-02 03:00:29.053000000,BWWT_ETL_Process
1162791,15690,L2036256,ALS Environmental,Calgary,2018-03-02 03:00:34.930000000,BWWT_ETL_Process
1162792,15691,L2036259,ALS Environmental,Calgary,2018-03-02 03:00:40.333000000,BWWT_ETL_Process
1162793,15692,L2036262,ALS Environmental,Calgary,2018-03-02 03:00:45.603000000,BWWT_ETL_Process
1162794,15693,L2035779,ALS Environmental,Calgary,2018-03-02 03:00:51.093000000,BWWT_ETL_Process
1162795,15694,L2035782,ALS Environmental,Calgary,2018-03-02 03:00:56.210000000,BWWT_ETL_Process
1162796,15695,L2036832,ALS Environmental,Calgary,2018-03-02 03:01:01.450000000,BWWT_ETL_Process
1162797,15696,771872,Exova,Edmonton,2018-03-07 03:00:15.127000000,BWWT_ETL_Process
1162798,15697,772109,Exova,Edmonton,2018-03-07 03:00:22.910000000,BWWT_ETL_Process
1162799,15698,772107,Exova,Edmonton,2018-03-07 03:00:29.127000000,BWWT_ETL_Process
1162800,15699,772112,Exova,Edmonton,2018-03-07 03:00:35.523000000,BWWT_ETL_Process
1162801,15700,1992793,AGAT Laboratories,Calgary,2018-03-07 03:00:41.837000000,BWWT_ETL_Process
1162802,15701,000159-104,Central Labs,Red Deer,2018-03-07 03:00:48.320000000,BWWT_ETL_Process
1162803,15702,129486-1,KaizenLAB,Calgary,2018-03-07 03:00:54.133000000,BWWT_ETL_Process
1162804,15703,129486-2,KaizenLAB,Calgary,2018-03-07 03:00:59.163000000,BWWT_ETL_Process
1162805,15704,B157024,Maxxam Analytics,Calgary,2018-03-07 03:01:05.493000000,BWWT_ETL_Process
1162806,15705,L928670-1,ALS Environmental,Calgary,2018-03-07 03:01:11.837000000,BWWT_ETL_Process
1162807,15706,L928670-2,ALS Environmental,Calgary,2018-03-07 03:01:16.477000000,BWWT_ETL_Process
1162808,15707,L928649-1,ALS Environmental,Calgary,2018-03-07 03:01:22.540000000,BWWT_ETL_Process
1162809,15708,L928518,ALS Environmental,Calgary,2018-03-07 03:01:27.963000000,BWWT_ETL_Process
1162810,15709,L928671-1,ALS Environmental,Calgary,2018-03-07 03:01:33.167000000,BWWT_ETL_Process
1162811,15710,L928510-1,ALS Environmental,Calgary,2018-03-07 03:01:37.430000000,BWWT_ETL_Process
1162812,15711,B156624,Maxxam Analytics,Calgary,2018-03-07 03:01:43.290000000,BWWT_ETL_Process
1162813,15712,1667258,AGAT Laboratories,Calgary,2018-03-07 03:01:50.840000000,BWWT_ETL_Process
1162814,15713,B156622,Maxxam Analytics,Calgary,2018-03-07 03:01:57.260000000,BWWT_ETL_Process
1162815,15714,L978428,ALS Environmental,Calgary,2018-03-08 03:00:28.520000000,BWWT_ETL_Process
1162816,15715,L928655-1,ALS Environmental,Calgary,2018-03-08 03:00:35.217000000,BWWT_ETL_Process
1162817,15716,L1001837-1,ALS Environmental,Calgary,2018-03-08 03:00:39.927000000,BWWT_ETL_Process
1162818,15717,L1001839-1,ALS Environmental,Calgary,2018-03-08 03:00:44.767000000,BWWT_ETL_Process
1162819,15718,L999450-1,ALS Environmental,Calgary,2018-03-08 03:00:49.760000000,BWWT_ETL_Process
1162820,15719,L973788-1,ALS Environmental,Calgary,2018-03-08 03:00:55.177000000,BWWT_ETL_Process
1162821,15720,L1000184-1,ALS Environmental,Calgary,2018-03-09 03:00:16.207000000,BWWT_ETL_Process
1162822,15721,L1000178-1,ALS Environmental,Calgary,2018-03-09 03:00:22.803000000,BWWT_ETL_Process
1162823,15722,L996941-1,ALS Environmental,Calgary,2018-03-09 03:00:28.057000000,BWWT_ETL_Process
1162824,15723,L1004608-1,ALS Environmental,Calgary,2018-03-09 03:00:32.840000000,BWWT_ETL_Process
1162825,15724,L1002871-1,ALS Environmental,Calgary,2018-03-09 03:00:38.503000000,BWWT_ETL_Process
1162826,15725,L947492-1,ALS Environmental,Calgary,2018-03-09 03:00:43.880000000,BWWT_ETL_Process
1162827,15726,L1004075-1,ALS Environmental,Calgary,2018-03-09 03:00:48.520000000,BWWT_ETL_Process
1162828,15727,L999451-1,ALS Environmental,Calgary,2018-03-09 03:00:53.430000000,BWWT_ETL_Process
1162829,15728,L1005346-1,ALS Environmental,Calgary,2018-03-09 03:00:58.127000000,BWWT_ETL_Process
1162830,15729,L1004083-1,ALS Environmental,Calgary,2018-03-09 03:01:03.750000000,BWWT_ETL_Process
1162831,15730,L999940-1,ALS Environmental,Calgary,2018-03-09 03:01:08.283000000,BWWT_ETL_Process
1162832,15731,L1002867-1,ALS Environmental,Calgary,2018-03-09 03:01:12.957000000,BWWT_ETL_Process
1162833,15732,L1001226-1,ALS Environmental,Calgary,2018-03-09 03:01:18.643000000,BWWT_ETL_Process
1162834,15733,L1001208-1,ALS Environmental,Calgary,2018-03-09 03:01:23.617000000,BWWT_ETL_Process
1162835,15734,L1001223-1,ALS Environmental,Calgary,2018-03-09 03:01:28.600000000,BWWT_ETL_Process
1162836,15735,L1000730-1,ALS Environmental,Calgary,2018-03-09 03:01:33.617000000,BWWT_ETL_Process
1162837,15736,L1000737-1,ALS Environmental,Calgary,2018-03-09 03:01:39.653000000,BWWT_ETL_Process
1162838,15737,L998298-1,ALS Environmental,Calgary,2018-03-09 03:01:44.857000000,BWWT_ETL_Process
1162839,15738,L987547-1,ALS Environmental,Calgary,2018-03-09 03:01:50.100000000,BWWT_ETL_Process
1162840,15739,L998290-1,ALS Environmental,Calgary,2018-03-09 03:01:54.880000000,BWWT_ETL_Process
1162841,15740,L845255-1,ALS Environmental,Calgary,2018-03-09 03:01:58.927000000,BWWT_ETL_Process
1162842,15741,L1002392-1,ALS Environmental,Calgary,2018-03-10 03:00:22.120000000,BWWT_ETL_Process
1162843,15742,L1030234-1,ALS Environmental,Calgary,2018-03-10 03:00:27.793000000,BWWT_ETL_Process
1162844,15743,L1037335-1,ALS Environmental,Calgary,2018-03-10 03:00:33.820000000,BWWT_ETL_Process
1162845,15744,L1037306-1,ALS Environmental,Calgary,2018-03-10 03:00:39.067000000,BWWT_ETL_Process
1162846,15745,L1003797-1,ALS Environmental,Calgary,2018-03-10 03:00:43.900000000,BWWT_ETL_Process
1162847,15746,L1004617-1,ALS Environmental,Calgary,2018-03-10 03:00:48.737000000,BWWT_ETL_Process
1162848,15747,L1002395-1,ALS Environmental,Calgary,2018-03-10 03:00:53.737000000,BWWT_ETL_Process
1162849,15748,L1038958-1,ALS Environmental,Calgary,2018-03-10 03:00:58.493000000,BWWT_ETL_Process
1162850,15749,L1003790-1,ALS Environmental,Calgary,2018-03-10 03:01:03.160000000,BWWT_ETL_Process
1162851,15750,L1038498-1,ALS Environmental,Calgary,2018-03-10 03:01:08.133000000,BWWT_ETL_Process
1162852,15751,L1038502,ALS Environmental,Calgary,2018-03-10 03:01:13.160000000,BWWT_ETL_Process
1162853,15752,L1037248-1,ALS Environmental,Calgary,2018-03-10 03:01:18.230000000,BWWT_ETL_Process
1162854,15753,L1004612-1,ALS Environmental,Calgary,2018-03-10 03:01:23.253000000,BWWT_ETL_Process
1162855,15754,L1031701-1,ALS Environmental,Calgary,2018-03-10 03:01:27.610000000,BWWT_ETL_Process
1162856,15755,L1037349-1,ALS Environmental,Calgary,2018-03-10 03:01:32.360000000,BWWT_ETL_Process
1162857,15756,L1037884-1,ALS Environmental,Calgary,2018-03-10 03:01:37.080000000,BWWT_ETL_Process
1162858,15757,L1037881-1,ALS Environmental,Calgary,2018-03-10 03:01:42,BWWT_ETL_Process
1162859,15758,L1038512-1,ALS Environmental,Calgary,2018-03-10 03:01:47.103000000,BWWT_ETL_Process
1162860,15759,L1038509-1,ALS Environmental,Calgary,2018-03-10 03:01:51.323000000,BWWT_ETL_Process
1162861,15760,L1036253-1,ALS Environmental,Calgary,2018-03-10 03:01:56.110000000,BWWT_ETL_Process
1162862,15761,L1061042-1,ALS Environmental,Calgary,2018-03-14 03:00:15.583000000,BWWT_ETL_Process
1162863,15762,L1062241-1,ALS Environmental,Calgary,2018-03-14 03:00:30.350000000,BWWT_ETL_Process
1162864,15763,L1054455-1,ALS Environmental,Calgary,2018-03-14 03:00:37.773000000,BWWT_ETL_Process
1162865,15764,L1055328-1,ALS Environmental,Calgary,2018-03-14 03:00:45.617000000,BWWT_ETL_Process
1162866,15765,L1054458-1,ALS Environmental,Calgary,2018-03-14 03:00:53.320000000,BWWT_ETL_Process
1162867,15766,L1060428-1,ALS Environmental,Calgary,2018-03-14 03:01:01.040000000,BWWT_ETL_Process
1162868,15767,L1060424-1,ALS Environmental,Calgary,2018-03-14 03:01:08.040000000,BWWT_ETL_Process
1162869,15768,L1058317-1,ALS Environmental,Calgary,2018-03-14 03:01:14.353000000,BWWT_ETL_Process
1162870,15769,L1053883-1,ALS Environmental,Calgary,2018-03-14 03:01:20.923000000,BWWT_ETL_Process
1162871,15770,L1062677-1,ALS Environmental,Calgary,2018-03-14 03:01:27.910000000,BWWT_ETL_Process
1162872,15771,L1056672-1,ALS Environmental,Calgary,2018-03-14 03:01:34.987000000,BWWT_ETL_Process
1162873,15772,L1055885-1,ALS Environmental,Calgary,2018-03-14 03:01:42.300000000,BWWT_ETL_Process
1162874,15773,L1055324-1,ALS Environmental,Calgary,2018-03-14 03:01:48.847000000,BWWT_ETL_Process
1162875,15774,L1055887-1,ALS Environmental,Calgary,2018-03-14 03:01:56.050000000,BWWT_ETL_Process
1162876,15775,L1063572-1,ALS Environmental,Calgary,2018-03-14 03:02:02.817000000,BWWT_ETL_Process
1162877,15776,L1062684-1,ALS Environmental,Calgary,2018-03-15 03:00:18.457000000,BWWT_ETL_Process
1162878,15777,L1065505-1,ALS Environmental,Calgary,2018-03-15 03:00:29.127000000,BWWT_ETL_Process
1162879,15778,L1065510-1,ALS Environmental,Calgary,2018-03-15 03:00:34.957000000,BWWT_ETL_Process
1162880,15779,L1064201-1,ALS Environmental,Calgary,2018-03-15 03:00:41.567000000,BWWT_ETL_Process
1162881,15780,L1064831-1,ALS Environmental,Calgary,2018-03-15 03:00:47.740000000,BWWT_ETL_Process
1162882,15781,L1064204-1,ALS Environmental,Calgary,2018-03-15 03:00:53.287000000,BWWT_ETL_Process
1162883,15782,L1063573-1,ALS Environmental,Calgary,2018-03-15 03:00:59.223000000,BWWT_ETL_Process
1162884,15784,S22353,Maxxam Analytics,Calgary,2018-03-17 03:00:24.053000000,BWWT_ETL_Process
1162885,15785,S22353,Maxxam Analytics,Calgary,2018-03-17 03:00:29.710000000,BWWT_ETL_Process
1162886,15786,S22353,Maxxam Analytics,Calgary,2018-03-17 03:00:34.830000000,BWWT_ETL_Process
1162887,15787,S22353,Maxxam Analytics,Calgary,2018-03-17 03:00:41.147000000,BWWT_ETL_Process
1162888,15791,L2036257,ALS Environmental,Calgary,2018-03-20 03:00:24.167000000,BWWT_ETL_Process
1162889,15792,L2041223,ALS Environmental,Calgary,2018-03-21 03:00:11.937000000,BWWT_ETL_Process
1162890,15793,L2041706,ALS Environmental,Calgary,2018-03-21 03:00:19.873000000,BWWT_ETL_Process
1162891,15794,L2042125,ALS Environmental,Calgary,2018-03-21 03:00:26.467000000,BWWT_ETL_Process
1162892,15795,1248659-1,Exova,Calgary,2018-03-21 03:00:33.187000000,BWWT_ETL_Process
1162893,15796,1249818-2,Exova,Calgary,2018-03-21 03:00:44.047000000,BWWT_ETL_Process
1162894,15797,L2045100,ALS Environmental,Calgary,2018-03-21 03:00:51.450000000,BWWT_ETL_Process
1162895,15798,1248660-1,Exova,Calgary,2018-03-22 03:00:18.297000000,BWWT_ETL_Process
1162896,15799,1233530-2,Exova,Calgary,2018-03-22 03:00:27.860000000,BWWT_ETL_Process
1162897,15800,1233530-3,Exova,Calgary,2018-03-22 03:00:35.080000000,BWWT_ETL_Process
1162898,15801,1233530-1,Exova,Calgary,2018-03-22 03:00:44.533000000,BWWT_ETL_Process
1162899,15802,1233530-1,Exova,Calgary,2018-03-23 03:00:23.467000000,BWWT_ETL_Process
1162900,15803,797206-1,Exova,Edmonton,2018-04-05 03:00:15.350000000,BWWT_ETL_Process
1162901,15804,800319-2,Exova,,2018-04-05 03:00:20,BWWT_ETL_Process
1162902,15805,793002-1,Exova,Edmonton,2018-04-05 03:00:26.383000000,BWWT_ETL_Process
1162903,15806,795331-1,Exova,Edmonton,2018-04-05 03:00:30.697000000,BWWT_ETL_Process
1162905,15808,801349-1,Exova,,2018-04-05 03:00:41.460000000,BWWT_ETL_Process
1162906,15809,2202419,AGAT Laboratories,Calgary,2018-04-05 03:00:47.150000000,BWWT_ETL_Process
1162907,15810,795331-2,Exova,,2018-04-05 03:00:50.727000000,BWWT_ETL_Process
1162908,15811,800319-1,Exova,,2018-04-05 03:00:53.773000000,BWWT_ETL_Process
1162909,15812,1252233-1,Exova,Calgary,2018-04-10 03:00:15.943000000,BWWT_ETL_Process
1162910,15813,1233530-1,Exova,Calgary,2018-04-10 03:00:22.910000000,BWWT_ETL_Process
1162911,15814,1245909-1,Exova,Calgary,2018-04-10 03:00:29.657000000,BWWT_ETL_Process
1162912,15815,1256659-1,Exova,Calgary,2018-04-18 03:00:17.543000000,BWWT_ETL_Process
1162913,15816,1254617-1,Exova,Calgary,2018-04-18 03:00:24.853000000,BWWT_ETL_Process
1162914,15817,1255698-1,Exova,Calgary,2018-04-18 03:00:31.260000000,BWWT_ETL_Process
1162915,15818,1255698-2,Exova,Calgary,2018-04-18 03:00:37.667000000,BWWT_ETL_Process
1162916,15819,1254835-1,Exova,Calgary,2018-04-18 03:00:44.147000000,BWWT_ETL_Process
1162917,15820,1253872-1,Exova,Calgary,2018-04-18 03:00:50.053000000,BWWT_ETL_Process
1162918,15821,1254837-1,Exova,Calgary,2018-04-18 03:00:55.820000000,BWWT_ETL_Process
1162919,15823,1260909-1,Exova,Calgary,2018-04-19 03:00:22.960000000,BWWT_ETL_Process
1162920,15824,1253874-1,,,2018-04-19 03:00:30.617000000,BWWT_ETL_Process
1162921,15825,1253693-1,Exova,Calgary,2018-04-19 03:00:36.443000000,BWWT_ETL_Process
1162922,15826,1253693-2,Exova,Calgary,2018-04-19 03:00:44.193000000,BWWT_ETL_Process
1162923,15827,1260688-1,Exova,Calgary,2018-04-19 03:00:50.490000000,BWWT_ETL_Process
1162924,15829,1254839-1,Exova,Calgary,2018-04-19 03:01:04.523000000,BWWT_ETL_Process
1162925,15830,1258256,Exova,Calgary,2018-04-19 03:01:10.273000000,BWWT_ETL_Process
1162926,15831,631667-1,Bodycote Testing Group,Calgary,2018-04-25 03:00:14.817000000,BWWT_ETL_Process
1162927,15832,631377-2,Bodycote Testing Group,Calgary,2018-04-26 03:00:13.007000000,BWWT_ETL_Process
1162928,15833,631377-2,Bodycote Testing Group,Calgary,2018-04-26 03:00:20.520000000,BWWT_ETL_Process
1162929,15834,631377-1,Bodycote Testing Group,Calgary,2018-04-26 03:00:25.820000000,BWWT_ETL_Process
1162930,15835,631667-2,Bodycote Testing Group,Calgary,2018-04-26 03:00:31.193000000,BWWT_ETL_Process
1162931,15836,625915-2,Bodycote Testing Group,Calgary,2018-04-26 03:00:37.053000000,BWWT_ETL_Process
1162932,15837,625915-3,Bodycote Testing Group,Edmonton,2018-04-26 03:00:41.960000000,BWWT_ETL_Process
1162933,15838,634147-1,Bodycote Testing Group,Calgary,2018-04-27 03:00:38.077000000,BWWT_ETL_Process
1162934,15839,632620-1,Bodycote Testing Group,Calgary,2018-04-27 03:00:45.200000000,BWWT_ETL_Process
1162935,15840,632763-1,Bodycote Testing Group,Calgary,2018-04-27 03:00:50.670000000,BWWT_ETL_Process
1162936,15841,632563-2,Bodycote Testing Group,Calgary,2018-04-27 03:00:56.280000000,BWWT_ETL_Process
1162937,15842,632772-1,Bodycote Testing Group,Calgary,2018-04-27 03:01:01.420000000,BWWT_ETL_Process
1162938,15843,640048-1,Bodycote Testing Group,Calgary,2018-05-01 03:00:20.260000000,BWWT_ETL_Process
1162939,15844,638196-1,Bodycote Testing Group,Calgary,2018-05-01 03:00:27.073000000,BWWT_ETL_Process
1162940,15845,630835-1,Bodycote Testing Group,Calgary,2018-05-01 03:00:33.233000000,BWWT_ETL_Process
1162941,15846,632563-1,Bodycote Testing Group,Calgary,2018-05-01 03:00:38.810000000,BWWT_ETL_Process
1162942,15847,632763-1,Bodycote Testing Group,Calgary,2018-05-01 03:00:45.087000000,BWWT_ETL_Process
1162943,15848,635560-1,Bodycote Testing Group,Calgary,2018-05-01 03:00:51.913000000,BWWT_ETL_Process
1162944,15849,635563-1,Bodycote Testing Group,Calgary,2018-05-02 03:00:30.250000000,BWWT_ETL_Process
1162945,15852,635761-1,Bodycote Testing Group,Calgary,2018-05-02 03:00:51.690000000,BWWT_ETL_Process
1162946,15853,6330481-1,Bodycote Testing Group,Calgary,2018-05-02 03:00:57.750000000,BWWT_ETL_Process
1162947,15854,632192-1,Bodycote Testing Group,Calgary,2018-05-02 03:01:03.563000000,BWWT_ETL_Process
1162948,15855,631906-2,Bodycote Testing Group,Calgary,2018-05-02 03:01:09.407000000,BWWT_ETL_Process
1162949,15856,635563-3,Bodycote Testing Group,Calgary,2018-05-02 03:01:14.797000000,BWWT_ETL_Process
1162950,15857,I78450-1,Maxxam Analytics,Calgary,2018-05-03 03:00:09.260000000,BWWT_ETL_Process
1162951,15858,I78547,Maxxam Analytics,Calgary,2018-05-03 03:00:16.900000000,BWWT_ETL_Process
1162952,15859,51574,AGAT Laboratories,Calgary,2018-05-04 03:00:17.747000000,BWWT_ETL_Process
1162953,15860,G28128,Maxxam Analytics,Calgary,2018-05-04 03:00:25.327000000,BWWT_ETL_Process
1162954,15861,G25697,Maxxam Analytics,Calgary,2018-05-04 03:00:32.310000000,BWWT_ETL_Process
1162955,15862,G25928,Maxxam Analytics,Calgary,2018-05-04 03:00:39.580000000,BWWT_ETL_Process
1162956,15863,58281,WSH Labs,Calgary,2018-05-04 03:00:47.033000000,BWWT_ETL_Process
1162957,15864,58380,WSH Labs,Calgary,2018-05-04 03:00:53.283000000,BWWT_ETL_Process
1162958,15865,G86485,Maxxam Analytics,Calgary,2018-05-04 03:00:58.957000000,BWWT_ETL_Process
1162959,15866,H00104,Maxxam Analytics,Calgary,2018-05-04 03:01:06.063000000,BWWT_ETL_Process
1162960,15867,G24685,Maxxam Analytics,Calgary,2018-05-04 03:01:12.173000000,BWWT_ETL_Process
1162961,15868,I40144,Maxxam Analytics,Calgary,2018-05-10 03:00:17.090000000,BWWT_ETL_Process
1162962,15869,57876,WSH Labs,Calgary,2018-05-10 03:00:23.167000000,BWWT_ETL_Process
1162963,15870,57947,WSH Labs,Calgary,2018-05-10 03:00:28.980000000,BWWT_ETL_Process
1162964,15871,57892,WSH Labs,Calgary,2018-05-10 03:00:33.200000000,BWWT_ETL_Process
1162965,15872,57946,WSH Labs,Calgary,2018-05-10 03:00:37.840000000,BWWT_ETL_Process
1162966,15873,57890,WSH Labs,Calgary,2018-05-10 03:00:42.370000000,BWWT_ETL_Process
1162967,15874,H87224,Maxxam Analytics,Calgary,2018-05-11 03:00:22.170000000,BWWT_ETL_Process
1162968,15875,H86152,Maxxam Analytics,Calgary,2018-05-11 03:00:28.327000000,BWWT_ETL_Process
1162969,15876,H86189,Maxxam Analytics,Calgary,2018-05-11 03:00:33.170000000,BWWT_ETL_Process
1162970,15877,I43564,Maxxam Analytics,Calgary,2018-05-11 03:00:38.107000000,BWWT_ETL_Process
1162971,15878,57891,WSH Labs,Calgary,2018-05-11 03:00:42.513000000,BWWT_ETL_Process
1162972,15879,L439326-1,ALS Environmental,Calgary,2018-05-16 03:00:29.683000000,BWWT_ETL_Process
1162973,15880,L439326-2,ALS Environmental,Calgary,2018-05-16 03:00:39.620000000,BWWT_ETL_Process
1162974,15881,L438416-1,ALS Environmental,Calgary,2018-05-16 03:00:47.573000000,BWWT_ETL_Process
1162975,15882,L440416-2,ALS Environmental,Calgary,2018-05-16 03:00:55,BWWT_ETL_Process
1162976,15883,L440416-2,ALS Environmental,Calgary,2018-05-16 03:01:01.810000000,BWWT_ETL_Process
1162977,15884,I27268,Maxxam Analytics,Calgary,2018-05-16 03:01:07.950000000,BWWT_ETL_Process
1162978,15885,I27241,Maxxam Analytics,Calgary,2018-05-16 03:01:16.513000000,BWWT_ETL_Process
1162979,15886,J14511,Maxxam Analytics,Calgary,2018-05-16 03:01:22.950000000,BWWT_ETL_Process
